id,accommodates,amenities,bathrooms,bed_type,bedrooms,beds,cancellation_policy,cleaning_fee,description,extra_people,first_review,guests_included,host_about,host_acceptance_rate,host_identity_verified,host_response_rate,host_response_time,host_since,host_total_listings_count,host_verifications,instant_bookable,is_location_exact,latitude,listing_url,longitude,maximum_nights,minimum_nights,name,neighborhood_overview,notes,number_of_reviews,price,property_type,review_scores_accuracy,review_scores_checkin,review_scores_cleanliness,review_scores_communication,review_scores_location,review_scores_rating,review_scores_value,reviews_per_month,room_type,security_deposit,space,square_feet,summary,transit,picture_url,thumbnail_url,description_score,avg_comment_score,comments_scores_5,comments_scores_though_time
5231708,8,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",2.0,Real Bed,3,4,strict,$75.00,"This light filled 3 bedroom house is tucked into the lovely Malvern Hills section of West Asheville on a quiet street.   It comfortably fits 6 people and is an easy  5 min drive to downtown and many hiking/biking trails.  Enjoy!    This pleasant, roomy 3/bedroom 2/bath bungalow will be a welcome refuge in this quaint neighborhood complete with a private, covered front porch to catch the eastern sunlight for your morning coffee. A private back patio equipped with a gas grill, fire pit, and large back yard can be the center of enjoyment on a long weekend away. Hardwood floors warm each room in this 1250 sq. ft. bungalow.  The king-size master bedroom and private bath/ shower is arranged in the back of the home.  Two bedrooms (Queen and Twins) share a bath from a private hallway off the dining room. A central TV/Cable with Wi-Fi is provided. The well-equipped kitchen with dishwasher, microwave and all the essentials for basic cooking needs is centrally located with a roomy dining space se",$0.00,2015-04-13,4,0.9674,100%,t,100%,within an hour,2015-02-01,1,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,35.573428795140806,https://www.airbnb.com/rooms/5231708,-82.6123326388182,29,2,Charming Bungalow in West Asheville,0.9447,0.0,20,$195.00,House,10,9,9,9,9,92,9,1.59,Entire home/apt,$150.00,0.9092,,0.9184,0.5687,https://a2.muscache.com/im/pictures/68311762/1512d34a_original.jpg?aki_policy=large,https://a2.muscache.com/im/pictures/68311762/1512d34a_original.jpg?aki_policy=small,0.9738,0,{},0
11238909,4,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",2.0,Real Bed,2,2,strict,,"Vacation 1 wk. on a wooded hillside in West Asheville.  2 miles from Haywood St. cafes, music venues & restaurants; 4 miles from the delights of downtown Asheville.  Hike: No camping req'd. Looking for two couples to rent 8/ 7 to 8-14 for about $1350 Over 2000 sq. ft. of living space plus a front porch and a screened back deck.  Downstairs features an open concept living/kitchen area. The kitchen is fully equipped with a huge island that seats four. There is also a full bath on the ground floor as well as an office with computer, futon and t.v. on which you may watch Netflix. There are two large bedrooms upstairs; one with queen bed and one with double bed. The ensuite master bath may also be accessed by the second bedroom through a hall door.  There is a washer and dryer on second floor.   There is wifi throughout, though the signal is weak upstairs.  The back deck is set up with table and chairs for 4.  There are ceiling fans in all rooms and both porches; there is also two zoned air",$0.00,,1,0.8467,100%,t,100%,within an hour,2013-08-24,2,"['email', 'phone', 'reviews', 'kba']",f,f,35.567795706591035,https://www.airbnb.com/rooms/11238909,-82.61857253428852,8,7,West Asheville Home,0.2732,-0.6207,0,$300.00,House,,,,,,,,,Entire home/apt,$500.00,0.9512,,0.2023,0.0,https://a2.muscache.com/im/pictures/0d394d14-2462-46c3-a0aa-1b2cb206ceb2.jpg?aki_policy=large,https://a2.muscache.com/im/pictures/0d394d14-2462-46c3-a0aa-1b2cb206ceb2.jpg?aki_policy=small,0.3744,0,{},0
6071161,4,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",1.0,Real Bed,2,3,flexible,$20.00,"Our 2 bedroom one bath house sleeps 4-6 people, with a fold out couch in the living room. Easy walking distance to West Asheville restaurants, shops, bars, and music venues. Gardens in the front and back yard to explore and a full service kitchen. This house is perfect for folks who like to cook and enjoy their dining experience. Large dining table on the front porch with a ceiling fan to keep you cool. There is also indoor dining space right next to the large kitchen. The open floor plan is perfect for socializing. Tubing canoeing and kayaking on the French Broad River is minutes away with river access at Carrier Park. Guests can walk two tree lined blocks to bakeries, cafes, shops and entertainment. We are a five minute drive or a 15 minute bike ride from the river arts district (with breweries and artist studios). We are a 7 minute drive from bustling downtown Asheville. Guests who like to explore on foot will enjoy the park at the end of our street as well as the interesting variet",$10.00,2015-05-23,2,0.9468,100%,t,100%,within a day,2012-08-19,1,"['email', 'phone', 'reviews', 'kba']",f,t,35.57433908642318,https://www.airbnb.com/rooms/6071161,-82.59630507572719,1125,1,Garden Bungalow,0.8779,-0.7131,11,$160.00,House,10,10,10,10,10,95,10,0.98,Entire home/apt,,0.9493,,0.4404,0.0,https://a2.muscache.com/im/pictures/75664147/fd54ed71_original.jpg?aki_policy=large,https://a2.muscache.com/im/pictures/75664147/fd54ed71_original.jpg?aki_policy=small,0.9834,0,{},0
10491232,6,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",2.0,Real Bed,3,3,moderate,$100.00,"Come to Bent Creek and enjoy the best Asheville has to offer.  Access to Pisgah National Forest for hiking and biking right out your back door.  Head to downtown Asheville, just 10 minutes away, for a nice meal once you've built up an appetite.",$0.00,,1,0.0,100%,t,75%,within a few hours,2015-09-23,1,"['email', 'phone', 'google', 'reviews', 'kba']",t,t,35.50605635858978,https://www.airbnb.com/rooms/10491232,-82.61430420013248,1125,2,Asheville Outdoor Retreat,0.0,0.0,0,$200.00,House,,,,,,,,,Entire home/apt,$200.00,0.0,,0.8807,0.0,https://a2.muscache.com/im/pictures/647632f4-94c0-4c52-985f-2c8b500af4bb.jpg?aki_policy=large,https://a2.muscache.com/im/pictures/647632f4-94c0-4c52-985f-2c8b500af4bb.jpg?aki_policy=small,0.8807,0,{},0
9442229,5,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Laptop Friendly Workspace""}",1.0,Real Bed,1,3,strict,$25.00,"Walk to bars and restaurants of west Asheville, 5 min drive downtown.  This downstairs duplex apt has one bedroom with a queen and twin bed.  The living room has a comfy full futon. Clean and dry, full kitchen, wood stove, off street parking. Well Behaved Pets welcome with $50 pet fee per visit.   Clean, dry basement apartment sleeps up to 5.  Queen bed and twin bed in the bedroom with a comfy new full size futon in the living room.  Full kitchen with gas stove, toaster, microwave, dishes, silver, glasses, pots and pans, and complimentary coffee and tea. There is a large fenced yard with herb and flower gardens as well as blueberry and raspberry bushes that fruit in the summer.  Please keep furry friends out of the garden beds. Guests have exclusive use of the large driveway.  There is also plenty of firewood if you would like to use the wood stove. I am available for whatever you might need or am happy to let you enjoy your privacy.  I have lived here 16 years and can tell you about s",$10.00,2015-11-29,2,0.9516,100%,t,100%,within an hour,2014-02-25,1,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,f,35.57113173825051,https://www.airbnb.com/rooms/9442229,-82.59216259006335,1125,1,Cozy and Convenient West Asheville,0.9246,0.0,10,$100.00,House,10,10,10,10,9,98,10,2.08,Entire home/apt,$250.00,0.8658,,0.4019,0.3164,https://a2.muscache.com/im/pictures/683c8fc1-ec9d-44c7-9c4a-5513fe11478f.jpg?aki_policy=large,https://a2.muscache.com/im/pictures/683c8fc1-ec9d-44c7-9c4a-5513fe11478f.jpg?aki_policy=small,0.9814,0,{},0
11545230,5,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Smoking Allowed"",""Pets Allowed"",""Pets live on this property"",Dog(s),Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Laptop Friendly Workspace""}",1.0,Real Bed,2,3,strict,$50.00,"Funky and hip West Asheville- walk to Haywood Road or Carrier park on the French Broad river. A mile to the River Arts District, South Slope breweries, and Biltmore Village. 7 mins to Downtown, $8 cab/uber ride. Please park in State Street driveway. 2 bedroom, 1 bath, with an open floor plan between the living room and kitchen. Totally private and separate from the downstairs apartment. Guests have access to the entire top floor. Private entrance. Not connected to the bottom floor. No shared space between the top floor and the bottom floor. 2 bedrooms, 1 bathroom, a living room and kitchen with an open floor plan. Both the front and the back door open to a deck. With a large green yard to enjoy the sun and nice weather. I will be available to help you out with whatever you need. I live downstairs. I work in my studio 5 days a week, which is right up the road on the corner of Haywood Road and i240/26. And I bartend at the bottom of State Street 2 nights a week (2 minute walk). So, I am ",$25.00,2016-04-06,2,0.9874,100%,t,100%,within an hour,2016-02-29,1,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",f,t,35.57098113666965,https://www.airbnb.com/rooms/11545230,-82.57508888503119,1125,1,Green Treehouse - Artist Home,0.9678,0.3182,3,$75.00,House,10,10,10,10,10,100,9,3,Entire home/apt,$150.00,0.0,,0.2263,0.0,https://a2.muscache.com/im/pictures/f7d9b2eb-3dea-45f2-9d77-d0d5ce00a1f1.jpg?aki_policy=large,https://a2.muscache.com/im/pictures/f7d9b2eb-3dea-45f2-9d77-d0d5ce00a1f1.jpg?aki_policy=small,0.9081,0,{},0
9461860,2,"{""Wireless Internet"",""Free Parking on Premises"",""Pets live on this property"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",1.0,Real Bed,1,1,flexible,,"Quiet, safe neighbor. 3 miles from downtown Asheville Walking distance to W. Asheville Lots of yummy places to eat Sorry Guys:( GIRLS only:) peaceful Full bed, new inter-spring futon Great walking, near nice park Aprox 1 mile to W. Asheville, easy walk bus stop one block away",$0.00,,1,0.0,100%,f,88%,within a day,2015-11-14,1,[],f,f,35.576211522929356,https://www.airbnb.com/rooms/9461860,-82.60473292729094,1125,1,Cozy private room in W. Asheville.,0.8689,0.0,0,$50.00,House,,,,,,,,,Private room,,0.4939,,0.7184,-0.6249,https://a2.muscache.com/im/pictures/8a3e4a9b-0a56-4f8b-a145-5a43d4994f25.jpg?aki_policy=large,https://a2.muscache.com/im/pictures/8a3e4a9b-0a56-4f8b-a145-5a43d4994f25.jpg?aki_policy=small,0.9313,0,{},0
7361005,2,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Gym,Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Safety Card"",Essentials,Shampoo,""Hair Dryer"",""Laptop Friendly Workspace""}",1.0,Real Bed,0,1,moderate,$35.00,"With a deck and pretty woods surrounding, relax in my little sanctuary retreat.  Less than a mile to the West Asheville hub, a straight shot two miles downtown, this cute, quiet, yoga studio apartment is tucked right behind the main strip. This is my home when I'm out of town.  I lock the bedroom and leave the living room, bath and kitchen area open to guests.  The bed in the living room is right under the window by the trees - it's very nice.  Perfect for a retreat type single person, or a cozy couple.  The bed is full size, and there is also a couch.   Lots of open space, good heat, it has a warm, light, feel of well built charm. Oh and a lovely back deck. my kitchen is set up with things to cook - including spices, oil, pots and pans, condiments and tea is there too. the space is open - what you see is what you get.  Plenty of parking.  There are shelves, towels, sheets everything you need and we do the laundry for you. My friend or myself will meet you and give you the key, show yo",$0.00,2015-07-20,2,0.6369,0%,t,100%,within a few hours,2013-11-05,1,"['email', 'phone', 'reviews', 'jumio']",f,t,35.59009355477982,https://www.airbnb.com/rooms/7361005,-82.59378589213804,1125,3,"close-in and cute, studio in woods",0.6486,0.2263,3,$86.00,Apartment,9,10,9,10,8,93,10,0.33,Entire home/apt,$300.00,0.9641,,0.9005,0.4019,https://a2.muscache.com/im/pictures/1a8013a4-8f2f-40f3-97c1-b92c5aa4ee7f.jpg?aki_policy=large,https://a2.muscache.com/im/pictures/1a8013a4-8f2f-40f3-97c1-b92c5aa4ee7f.jpg?aki_policy=small,0.9872,0,{},0
353092,4,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",1.0,Real Bed,1,2,moderate,$35.00,"Sweet space w/ private entrance, private bath w/ claw-foot tub, small kitchen area, laundry -- all on site/private. Firm & comfy memory foam double bed & sofa futon.  Wireless internet, NO TV. Off-street parking.  Walk to great food, music, coffee+! Athena's loft is our upstairs ""mother-in-law"" space, situated in our 1920s bungalow, with hosts living downstairs.  Hosts are on site for your Homestay home-away-from-home visit to Asheville.  You have your own private entryway.  The space includes private laundry, bathroom and kitchenette, a small bedroom with full-size eco-memory foam bed and additional sleeping in the living room on the full-size futon sofa.  No television.  Your space is stocked with basic supplies including towels and sheets.  Located in a walkable neighborhood filled with farm-to-table restaurants, music venues, and coffee shops, you can eat out for breakfast, lunch and dinner without repeating the same restaurant twice and without getting in your car.  We are minutes",$15.00,2013-08-26,2,0.9683,100%,t,100%,within an hour,2012-02-21,2,"['email', 'phone', 'google', 'reviews', 'jumio']",f,t,35.58217066823767,https://www.airbnb.com/rooms/353092,-82.59996828985949,14,1,ATHENA'S LOFT:  Find yourself here!,0.975,0.0,210,$72.00,Apartment,10,10,10,10,10,96,10,6.50,Entire home/apt,,0.4173,,0.6661,0.0,https://a2.muscache.com/im/pictures/77404945/5bf613c2_original.jpg?aki_policy=large,https://a2.muscache.com/im/pictures/77404945/5bf613c2_original.jpg?aki_policy=small,0.5038,0,{},0
4215788,2,"{""Wireless Internet"",""Air Conditioning"",""Free Parking on Premises"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",1.0,Real Bed,1,1,moderate,,"Enjoy a wonderful retreat close to the heart of West Asheville and only 10 minutes from downtown. We are located on a sunny  slope which overlooks the wooded area where the property begins.  Our home offers you a first floor with no steps and private parking on site at entrance. We enjoy providing a simple and quiet environment for your personal retreat while enjoying our wonderful city.  Our home is smoke and pet free, nontoxic and uncluttered. Our beds are comfortable, with great support and cotton sheets.  We provide an assortment of tea and have space available in our refrigerator for your use. We are minutes from West Asheville's unique restaurants, breweries and shops.  We are often available to accommodate you during your stay.  We respect your privacy and also enjoy good conversation. Our larger neighborhood is clean, safe, and quiet, off the beaten path but close to everything. Easy access to heart of West Asheville and downtown.  Bus stop 3 blocks from house.",$10.00,2014-10-12,2,0.9819,100%,t,100%,within a few hours,2014-09-28,2,"['email', 'phone', 'google', 'reviews', 'kba']",f,f,35.59057229087288,https://www.airbnb.com/rooms/4215788,-82.61075598967626,1125,2,Quiet Retreat in West Asheville!,0.2263,0.0,20,$65.00,House,10,10,10,10,10,99,10,1.08,Private room,,0.9764,,0.8519,-0.0516,https://a2.muscache.com/im/pictures/73387608/352b5f28_original.jpg?aki_policy=large,https://a2.muscache.com/im/pictures/73387608/352b5f28_original.jpg?aki_policy=small,0.9735,0,{},0
1076053,2,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",""Free Parking on Premises"",Breakfast,""Pets live on this property"",Cat(s),Heating,Essentials,Shampoo,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",1.0,Real Bed,1,1,moderate,,"1926 bungalow with wrap around front porch. Ten minute walk to W Asheville restaurants & pubs.  Downtown Asheville, the River District, Biltmore Estate, Biltmore Village, Bent Creek Biking Trails, Blue Ridge Parkway all only a 5 -10 minute drive. Bedroom has a queen bed that will accomodate 2 comfortably.  You have a private bath one step outside bedroom door with antique (refurbished) tub and fitted with shower.  Very sorry, but I can't accommodate extra guests including infants, nor pets. Guests have access to front porch and living room.  A cup of coffee and homemade or local breakfast bread is offered in the morning, to help you get your day started.  Kitchen is NOT available for cleaning, preparing or cooking food, refrigerator is not available. I have lived in Asheville for 13 years and am from this Appalachian region and am proud to share a bit of my home and what I know about the area! Walkable to West Asheville, nearby creek park, bikeable to downtown Asheville and Carrier Par",$0.00,2013-09-30,1,0.9931,75%,t,100%,within an hour,2012-06-24,1,"['email', 'phone', 'facebook', 'reviews', 'kba']",f,t,35.57616212773468,https://www.airbnb.com/rooms/1076053,-82.60581136327,5,1,Trish's West Asheville Getaway,0.0,0.5267,56,$75.00,House,10,10,10,10,10,99,10,1.80,Private room,,0.154,,0.0,0.0,https://a2.muscache.com/im/pictures/9d573f9e-fffe-43c9-947e-79e46d086073.jpg?aki_policy=large,https://a2.muscache.com/im/pictures/9d573f9e-fffe-43c9-947e-79e46d086073.jpg?aki_policy=small,0.908,0,{},0
8426203,3,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Free Parking on Premises"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",1.0,Real Bed,1,1,flexible,$8.00,"This is a basement apartment in our house. The rental is a spacious (900 sq ft) and clean 1 bedroom, 1  bathroom, with a large living room. There is also a mini fridge and a microwave. Your own private floor with private entrance, it is completely secluded from the rest of the house. It is a clean and spacious area. A private floor in the house with 1 bedroom (has a queen sized cozy tempurpedic bed), private bathroom, and a large living room. There is a futon sofa in the living room that can be made into a bed. There is not a kitchen in your space, but you do have a mini-refrigerator and microwave. There is only room for one guest vehicle. We rarely interact with guests unless there is something extra needed, or to offer recommendations and directions. You have a private entrance and your own private floor, and will be given instructions on how to access your space prior to arrival. We are walkable to all the hot spots, restaurants, bars, and shops on Haywood Rd in West Asheville. We a",$8.00,2015-09-21,2,0.9769,92%,t,100%,within a few hours,2014-03-30,1,"['email', 'phone', 'linkedin', 'reviews', 'kba']",f,f,35.575199519730546,https://www.airbnb.com/rooms/8426203,-82.59142353850532,5,1,Private floor & separate entrance,0.2263,-0.1911,8,$85.00,House,10,10,10,10,9,98,10,1.13,Private room,$95.00,0.4019,,0.4019,0.0,https://a2.muscache.com/im/pictures/107170059/726ff79c_original.jpg?aki_policy=large,https://a2.muscache.com/im/pictures/107170059/726ff79c_original.jpg?aki_policy=small,0.4019,0,{},0
9476164,3,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),Heating,""Family/Kid Friendly"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",""Laptop Friendly Workspace""}",1.0,Real Bed,2,2,strict,$25.00,"Just off Haywood Street, the neighborhood is quiet yet close to action. 15 min. bike ride to downtown and 10 to River Arts District, there are also nearby running trails. This cozy cottage radiates artistic fun and simplicity. I am happy to host. Enjoy the deck overlooking an urban forest. There is no TV but how about a stroll back in time, play some board or card games, take a book from the book exchange shelf. Sip a cup of coffee or tea on the deck. You have a Keurig or K cup with coffee or tea available. I try and have fresh fruit or honor special requsts if you let me know ahead of time. Your area is private, the entire upstairs which is the main part of the home. I live in a separate apartment downstairs. You also have the deck with a nice patio table and chairs as well as the front of the home. I will be available by text, phone or in person. I love to share Asheville. I""m happy to play concierge to the best of my ability. If I have time and I'm around, I would be happy to drop y",$20.00,2015-11-22,2,0.7845,100%,f,100%,within an hour,2015-11-15,1,"['email', 'phone', 'reviews']",f,f,35.57493421910983,https://www.airbnb.com/rooms/9476164,-82.59198701943217,1125,2,"Walk to cafes, coffee/tea, music",0.4939,0.3612,17,$92.00,House,10,10,10,10,10,98,9,3.38,Entire home/apt,$100.00,0.9371,,0.7906,0.5106,https://a2.muscache.com/im/pictures/572b1daa-d8ef-4ef9-bc2a-4a08ac23d034.jpg?aki_policy=large,https://a2.muscache.com/im/pictures/572b1daa-d8ef-4ef9-bc2a-4a08ac23d034.jpg?aki_policy=small,0.9949,0,{},0
6325103,2,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",1.0,Real Bed,1,1,strict,$50.00,"I've been an airbnb host for 4 years with 380+ EXCELLENT REVIEWS. All six of my units are completely private with separate entrances. Apt 1, Apt 2 and Apt 3  Historic MONTFORD.  Apt 5, Apt 6, Apt 7  are in Art-centered WEST ASHEV. The Urban Cottage is located on a residential property with a large two story home, and luxury garage apartment. Host lives seven minutes away and only a text away for any questions. There are three completely separate and private airbnb units at this address. This unit is a small urban cottage in the back yard of the large older home with completely private airbnb properties at this address. Long term residents also live on the property but they are completely separate and have separate entries. Guests can enjoy complete privacy or cultivate interactions with other co-residents. Four long term co-residents also reside there. Kindly be noise respectful...quiet hours between 9 p.m. and 9 a.m. The older walking neighborhood with sidewalks is tree-lined and in t",$0.00,2015-05-24,0,0.9878,99%,t,100%,within an hour,2011-08-08,6,"['email', 'phone', 'reviews', 'kba']",f,t,35.58144553086011,https://www.airbnb.com/rooms/6325103,-82.58539906896345,365,3,380+ reviews Tiny Cottage in W ASHV,0.7506,0.0,17,$105.00,House,10,10,10,10,10,98,10,1.53,Entire home/apt,$200.00,0.0,,0.6633,0.6721,https://a1.muscache.com/im/pictures/81782023/654e7bdd_original.jpg?aki_policy=large,https://a1.muscache.com/im/pictures/81782023/654e7bdd_original.jpg?aki_policy=small,0.9065,0,{},0
9967584,7,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),Heating,""Family/Kid Friendly"",Washer,Dryer,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",2.0,Real Bed,3,3,moderate,$20.00,"In the quiet Malvern Hills neighborhood of West Asheville our home is kid-friendly and private with room to spread out and a large backyard to enjoy. It is a 3-5 minute drive to the shops and restaurants of Haywood Rd and quick access to Patton Ave. Our house has three bedrooms with a king size bed, a full size bed and a baby's crib.  It also has a queen size futon in the living room that is very comfortable for sleeping. It has a high chair if needed as well as many toys for little ones.  There is a large room in the front of the house that is the studio used for painting and yoga.  While you are welcome to use this for a yoga/meditation practice, it will most likely serve as more room to spread out.  Finally, one bathroom is by the bedrooms while the 2nd bath is off of the living room. You will have access to the whole space including the kitchen with all of its cooking wares. We will be travelling but will have someone who can help you, if needed, during your stay. Our street is qui",$15.00,2015-12-31,4,0.0,N/A,t,N/A,N/A,2014-07-08,1,"['email', 'phone', 'facebook', 'reviews', 'kba']",f,t,35.57057539170295,https://www.airbnb.com/rooms/9967584,-82.61597057368623,1125,1,Family-friendly West Asheville Home,0.25,0.8402,1,$105.00,House,10,10,10,8,10,100,10,0.27,Entire home/apt,,0.8268,,0.4939,0.6249,https://a2.muscache.com/im/pictures/1ef1d838-9cfb-4f3e-96ba-6c7f9db815ab.jpg?aki_policy=large,https://a2.muscache.com/im/pictures/1ef1d838-9cfb-4f3e-96ba-6c7f9db815ab.jpg?aki_policy=small,0.8589,0,{},0
4249688,3,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",""Smoke Detector"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron}",1.0,Real Bed,1,2,flexible,,"Cute bungalow in 1 of best locations in Asheville right off main thoroughfare Patton Avenue yet quiet thanks to wooded lot & few neighbors. Walk to artsy West AVL; 3 miles to downtown; 6 to Biltmore. Beer lovers: hops to dunk in your beer in fridge! Built in 1925, this home has been converted into a duplex-style layout. Your apartment has a private covered porch with porch swing, lots of windows, 1 bedroom with a queen bed, a bathroom with tub and shower, and a living room with a pull-out couch for additional guests. A small kitchenette area has the essentials including hops to dunk in your beer (it's delicious!) waiting in the small fridge plus a coffee maker, electric skillet, crockpot, dishes, toaster, utensils, cutting board, and pub table so you can cook up easy meals during your stay (WNC Farmers Market is 2 miles away and open 7 days a week from 8am-5pm). You're also welcome to use our Weber grill. The living room area has a 50-inch television with DirecTV (and NFL Sunday ticket",$0.00,2014-12-01,2,0.9905,100%,t,100%,within an hour,2013-04-06,1,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",t,t,35.57752900328954,https://www.airbnb.com/rooms/4249688,-82.60997638650375,1125,1,Convenient Location and Beer Themed,0.982,0.2732,92,$90.00,Apartment,10,10,10,10,9,96,10,5.44,Entire home/apt,,0.7959,,0.9299,0.5719,https://a0.muscache.com/im/pictures/58328055/90c36d65_original.jpg?aki_policy=large,https://a0.muscache.com/im/pictures/58328055/90c36d65_original.jpg?aki_policy=small,0.9611,0,{},0
2142139,2,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Cat(s),Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",1.0,Real Bed,1,1,moderate,$10.00,"This clean and spacious bedroom homestay in a sweet older West Asheville cottage, is a convenient 2 minute drive to downtown Asheville or Haywood Road, W Asheville; close to breweries, music venues & amazing restaurants.  Shared screened back deck. A great homestay in a cozy and well kept older home (110 years old!), the bedroom is furnished with a bed, desk, nightstand and glider rocker.  Small closet available for guest use.  The kitchen, living room and bath are shared, with linens and towels provided and high speed wireless internet.  Space is available in the refrigerator as well.   You must be a pet lover, there are cats and a friendly dog in the home! Many of the dates posted are when I am out of town, so you will likely have the entire space to yourself, other than the cats who are often closed in their own room... You must love pets for this place to work for you, please email for details.  The best thing about this home is the location. You can see the downtown Asheville skyl",$5.00,2014-09-01,1,0.9947,96%,t,100%,within an hour,2013-03-21,2,"['email', 'phone', 'facebook', 'reviews', 'kba']",f,t,35.58691836515712,https://www.airbnb.com/rooms/2142139,-82.57496218135341,4,1,Spacious Room in West Asheville,0.7964,0.9082,13,$55.00,House,9,10,10,10,10,97,10,0.65,Private room,,0.9576,,0.8979,0.659,https://a1.muscache.com/im/pictures/78700548/bc19cfd9_original.jpg?aki_policy=large,https://a1.muscache.com/im/pictures/78700548/bc19cfd9_original.jpg?aki_policy=small,0.9905,0,{},0
